,user,date,tweet,polarity,valueDelta,volume,volumeDelta
71,APompliano,2020-06-19,"New episode is live with Phaedra Ellis-Lamkins!

We discuss the devaluing of content, radical honesty, criminal justice reform, bail reform, and how technology can solve society's problems in a for-profit model.

This was an important conversation. Enjoy!

https://t.co/pgDjF4b12o",Neutral,0.06192514289999995,6577470.95547564,-1349341.26909908
72,APompliano,2020-06-20,"@ddosguru Hopefully the gamer is at least good 😉 on serious note, the identity thing is definitely the biggest technical problem I would guess. Not sure how others solve it without just id picture only",Neutral,-0.038931474100000085,1714405.29578048,-6577470.95547564
73,APompliano,2020-06-24,"My conversation with @parkeralewis is now on YouTube.

We discuss the Federal Reserve, their mandate, what actions they recently took, how the economy has been impacted, and why Bitcoin continues to be an obvious solution to the structural issues.

Enjoy!

https://t.co/nkOcoDpTFM",Neutral,0.028464149099999947,2769053.65582756,-1327340.25336353
74,APompliano,2020-06-24,"New episode with @parkeralewis is live!

We discuss the Federal Reserve, their mandate, what actions they have recently taken, how the economy has been impacted, and why Bitcoin continues to be an obvious solution to structural issues in economy.

Enjoy!

https://t.co/aFURbK3jgc",Neutral,0.028464149099999947,2769053.65582756,-1327340.25336353
75,APompliano,2020-07-01,"The episode I did with @billburr and @bertkreischer for The Bill Bert Podcast is live.

They're absolutely hilarious, so talking to them about the financial system and Bitcoin was a lot of fun. 

https://t.co/GbGZmDbyTQ",Neutral,-0.030722393700000072,1772559.84133893,-3887548.37229807
76,APompliano,2020-07-13,"Publishing an epic episode with @Mikey_Tay1or tomorrow.

He was a professional skateboarder for years, founded Saint Archer beer and eventually sold it to MillerCoors.

Now he spends his time investing in real estate across the US.

Excited for everyone to hear/watch it.",Neutral,0.1590181435,4062068.74661056,-4693370.50719829
77,APompliano,2020-07-14,"My conversation with @Mikey_Tay1or is now on YouTube.

He spent years as one of the best pro skateboarders in the world, then built and sold Saint Archer Beer to MillerCoors.

Mikey now invests in real estate across the US.

This was a really fun one!
https://t.co/5hrUWAA6X4",Neutral,-0.024401076800000032,2213135.15016517,-4062068.74661056
78,APompliano,2020-07-16,"It is inevitable that every politician will eventually become a Bitcoin proponent.

If they can’t have sole control, the next best thing is decentralization. https://t.co/lphciqv6AF",Neutral,-0.4115975008,7486567.81431637,-3355229.32708245
79,APompliano,2020-07-17,@jimmyiosis Absolutely,Neutral,0.10707632179999993,8973774.36468872,-7486567.81431637
80,APompliano,2020-07-21,"My favorite part of Twitter are the absolute psychos that hang out here all day long, engage with anything, and are absolutely hilarious.

Love every one of you 🙏🏼",Neutral,0.10423773069999998,4299502.33510521,-3036870.91981545
81,APompliano,2020-07-23,"My conversation with @JoeLallouz is now on YouTube.

He previously built and sold a marketplace business to Etsy. Now he spends his time building blockchain infrastructure.

Joe's perspective was refreshing, so hope you enjoy it!

https://t.co/LykAzjo3iy",Neutral,0.003688569599999969,2970423.1250175,-5295001.98436419
82,APompliano,2020-07-23,@flyout_tev It is the only obvious solution,Neutral,0.003688569599999969,2970423.1250175,-5295001.98436419
83,APompliano,2020-07-23,@antiprosynth @AlexSaundersAU @RyanSAdams @TrustlessState nobody said it was. we invest in centralized solutions and decentralized ones. there is a place in the world for both,Neutral,0.003688569599999969,2970423.1250175,-5295001.98436419
84,APompliano,2020-07-27,@sdawson1972 Maybe I will do a livestream tonight and solely dedicate it to Bitcoin,Neutral,0.21353765130000002,32838354.7073633,-10463129.600325
85,APompliano,2020-07-28,@PrestonPysh @RyanDraycott Pretty solid,Neutral,-4.327579999996445e-05,9692632.1660337,-32838354.7073633
86,APompliano,2020-07-31,"@of_linked To be clear, I don’t think the government should pay for it either. As an example, the internet provides a free education. There will be other solutions that don’t need government funds and can remain free too",Neutral,-0.1486294479000001,4822046.26693321,-5222980.07636029
87,APompliano,2020-08-01,"@AlexMasmej So you're confirming that ETH is just a digital version of a fiat currency? That has always been my argument why ETH is a bad version of money. Ethereum the protocol can be used for plenty of other things that are unique problems to solve, rather than compete for ""money"" title",Neutral,-0.006149277200000025,4589882.24595131,-4822046.26693321
88,APompliano,2020-08-01,@chamath This is the coolest way I have seen to solve these incredibly hard problems.,Neutral,-0.006149277200000025,4589882.24595131,-4822046.26693321
89,APompliano,2020-08-02,@JamesMcpickle77 @MindsetUpgrade solid,Neutral,0.21290056199999996,7216576.38811606,-4589882.24595131
90,APompliano,2020-08-02,@s3kee solid choice,Neutral,0.21290056199999996,7216576.38811606,-4589882.24595131
91,APompliano,2020-08-02,@BreakingTheFUD solid,Neutral,0.21290056199999996,7216576.38811606,-4589882.24595131
92,APompliano,2020-08-03,@JoePompliano Solid tweet. No brainer sign up.,Neutral,0.07032090020000004,5836036.43502209,-7216576.38811606
93,APompliano,2020-08-04,@JoePompliano Another solid thread. You’re getting too good at this.,Neutral,0.07162684190000013,5495664.99847303,-5836036.43502209
94,APompliano,2020-08-06,@robpetrozzo @JoePompliano @JJWatt 5 in total. Growing up was absolute chaos 😂😂,Neutral,0.45179851140000027,11143557.0707687,-5405764.40284623
95,APompliano,2020-08-06,@Benaskren @GerberKawasaki @PeterMcCormack @TomWrightAsia All solid episodes. Great guests!,Neutral,0.45179851140000027,11143557.0707687,-5405764.40284623
96,APompliano,2020-08-08,@Wildeye420 solid picture.,Neutral,0.3897355022000002,10919229.1805999,-8068101.90171604
97,APompliano,2020-08-08,"Ethereum was built to solve technical problems.

Bitcoin was built to solve societal problems. 

Doesn’t mean one problem is better or worse, but it does mean one is bigger opportunity than the other.",Neutral,0.3897355022000002,10919229.1805999,-8068101.90171604
98,APompliano,2020-08-08,"BIG FACT: The Social Security program was started with good intentions, but has evolved into a literal ponzi scheme.

SS payments supposed to come from interest on current deposits. Outflows exceed that interest amount now, so social security will be insolvent in next 10-15 years",Neutral,0.3897355022000002,10919229.1805999,-8068101.90171604
99,APompliano,2020-08-08,"@Shitcoinshillin That’s not the solution either. US government currently spends 40% of budget on people over the age of 65. Expected to rise to 50% in next decade.

The system created situation where they don’t have savings &amp; wealth to support themselves, hence the continued increase in spending",Neutral,0.3897355022000002,10919229.1805999,-8068101.90171604
100,APompliano,2020-08-15,"@DTAPCAP @Wealth_Theory Agreed! I think the beauty is that gold and bitcoiners agree on the issues, while also seeing sound money as a solution. The debate is on which application of sound money is best/better/appropriate/etc.

Ultimately the market decides &amp; doesn’t have to be completely zero sum game",Neutral,-0.22876024279999996,13155762.3719706,-18427949.9772839
101,APompliano,2020-08-16,"2/ The first goal of money is to become rich, but the goal that ultimately matters is becoming wealthy.

When you're wealthy, you can enjoy true freedom, help others, and solve any money problems.

Being rich means you can splurge. Being wealthy means you're free.",Neutral,0.20024676880000003,10395312.8169568,-13155762.3719706
102,APompliano,2020-08-18,"New episode with Nelson Chu of @withcadence is now on YouTube.

We discuss the private credit market, the pros/cons for market participants, how it got so fragmented, what Cadence is doing to solve the issues &amp; how they have been impacted by the pandemic.

https://t.co/02x9ocMOTJ",Neutral,0.22550679480000024,30350144.9435501,-10723918.7652425
103,APompliano,2020-08-18,@JordiSoler241 :),Neutral,0.22550679480000024,30350144.9435501,-10723918.7652425
104,APompliano,2020-08-26,@jjacobs22 This is solid idea too,Neutral,0.2923340648999999,22147431.4936826,-13444308.062981
105,APompliano,2020-08-26,"An absolute gentleman and legend until the end 🙏🏼

https://t.co/QIaApJtxhV",Neutral,0.2923340648999999,22147431.4936826,-13444308.062981
106,APompliano,2020-08-28,"4) But does everyone actually know that their dollars are going to be worth less in the future?

Absolutely not.",Neutral,0.5588978754,27212887.5047479,-21031356.3229519
107,APompliano,2020-08-28,"17) So what can we do about this problem?

I don’t think the system is going to change unfortunately.

The only solution is to get more people educated about how money and the economic system works.",Neutral,0.5588978754,27212887.5047479,-21031356.3229519
108,APompliano,2020-09-04,"New episode with @justGLew is now live!

We discuss narrative violations, inflation, resurgence of religiosity, serological test agreements, three paths to live in the West, solopreneur platforms, and Fortnite vs Apple.

Enjoy!
https://t.co/AZFzw6FBGv",Neutral,0.022404456299999875,17729340.0425555,-26473633.5627635
109,APompliano,2020-09-04,"My conversation with @justGLew is now live on YouTube.

We discuss narrative violations, inflation, resurgence of religiosity, serological test agreements, 3 paths to live in the West, solopreneur platforms, and Fortnite vs Apple.

Enjoy!

https://t.co/QfrFqXoUGA",Neutral,0.022404456299999875,17729340.0425555,-26473633.5627635
110,APompliano,2020-09-06,"Many people talk about the higher education bubble popping.

That won't happen until there is an alternative.

Google appears to have the reputation and aspiration to be one of those solutions.

https://t.co/o1BDu3yXww",Neutral,0.4857259171999999,20375889.8797486,-25062204.6506355
111,APompliano,2020-09-08,@peterpham solid product placement,Neutral,-0.4586524706999997,10163724.6032389,-17135013.476324
112,APompliano,2020-09-14,@jasonzweigwsj 😂 that is a pretty solid tweet. You were ahead of the curve,Neutral,0.03760768619999988,21301450.1011828,-15316353.1818696
113,APompliano,2020-09-15,"Yesterday was the biggest day ever on the podcast.

You people are absolutely nuts and I love it 🙏🏽",Neutral,-0.3300125329000001,11992537.7843944,-21301450.1011828
114,APompliano,2020-09-15,@joshelman @adambain Solid tweet,Neutral,-0.3300125329000001,11992537.7843944,-21301450.1011828
115,APompliano,2020-09-15,@BullandBaird Solid arguments for both sides IMO.,Neutral,-0.3300125329000001,11992537.7843944,-21301450.1011828
116,APompliano,2020-09-16,@CryptoMkg @stoolpresidente solid,Neutral,-0.3939086569999999,24199803.5835456,-11992537.7843944
117,APompliano,2020-09-18,"I interviewed the former CEO of Dunkin Donuts yesterday.

He served as CEO for 35 years and was an absolute wealth of knowledge.

Excited for everyone to hear it.",Neutral,0.21606628090000024,23510207.0958752,-23792219.5131179
118,APompliano,2020-10-03,"1) Jan Koum and Brian Acton cofounded WhatsApp in 2009 after both serving as Yahoo executives.

They eventually sold the company to Facebook for $19 billion in 2014.

Fun fact: Jan Koum had applied to work at Facebook and was rejected before starting WhatsApp. https://t.co/RnAzSbycIM",Neutral,-0.08003231,6155890.57867446,-15856538.99496961
119,APompliano,2020-10-03,"2) Iqram Magdon-Ismail &amp; Andrew Kortina cofounded Venmo in 2009 to create better digital payments.

They sold Venmo to Braintree in 2012 for $26 million, which was a year before Braintree was acquired for $300 million.

Venmo processed $37 billion of payment transactions in 2Q20. https://t.co/8y2nQ23cmp",Neutral,-0.08003231,6155890.57867446,-15856538.99496961
120,APompliano,2020-10-03,"3) Kevin Systrom and Mike Krieger cofounded Instagram in 2010 with a fanatical focus on photos.

They sold the company to Facebook only two years later for $1 billion.

Instagram is thought to be valued at over $100 billion today. https://t.co/ymPyZ8KY14",Neutral,-0.08003231,6155890.57867446,-15856538.99496961
121,APompliano,2020-10-03,"4) Travis Kalanick and Garrett Camp cofounded Uber in 2009 to solve their transportation needs.

They scaled the company internationally over the last decade and today it is a publicly traded company with a market cap of $66 billion. https://t.co/TWVmrkF4p2",Neutral,-0.08003231,6155890.57867446,-15856538.99496961
122,APompliano,2020-10-22,"New episode w/ Horizon Kinetics Cofounder Peter Doyle is live!

We discuss inflation, how technology is deflationary, why capitalism is broken in the US, saturation of tech companies, and current views of global macro environment.

Absolute master class!

https://t.co/Cjc9oSaveO",Neutral,0.06528035999999982,11445662.79336236,-19275509.45257168
123,APompliano,2020-10-28,@ericajmoss @dominos Solid,Neutral,-0.22017896000000015,17089719.31755684,-14384427.42623876
124,APompliano,2020-10-28,"My conversation with @chris_herd is now on YouTube.

He breaks down the major trends underway as companies transition to a remote-first world. 

Absolute masterclass that explains a lot in less than 30 minutes. 
https://t.co/QL3KAvF1yP",Neutral,-0.22017896000000015,17089719.31755684,-14384427.42623876
125,APompliano,2020-11-02,"The Governor of Massachusetts is now mandating you have to wear a mask in public, even if there is absolutely no one around you.

Also, small businesses must shut by 930pm but political events are immune from new mandate.

Give me a break - fire them all.
https://t.co/IcgAercNqS",Neutral,-0.12576805000000002,6366346.26428922,-6877556.68110791
126,APompliano,2020-11-04,@MikeElgan That is a complex question that probably doesn’t have a single answer. The solution likely starts with just listening and understanding why they feel so disenfranchised.,Neutral,-0.01997902000000007,11406316.03373677,-6536977.27806969
127,APompliano,2020-11-06,@henrybeaudin @dominos Solid choice,Neutral,0.50852195,22547497.1265051,-8924131.52401733
